time,Position,Velocity,Altitude
281.1, 26758.5, 90, 3662.29
281.15, 26762.9, 90, 3662.29
281.2, 26767.3, 90, 3662.27
281.25, 26771.7, 90, 3662.26
281.3, 26776.3, 90, 3662.27
281.35, 26780.6, 90, 3662.24
281.4, 26784.9, 90, 3662.22
281.45, 26789.3, 90, 3662.2
281.5, 26793.5, 90, 3662.16
281.55, 26797.9, 90, 3662.15
281.6, 26802.3, 90, 3662.13
281.65, 26806.6, 90, 3662.1
281.7, 26811.1, 90, 3662.11
281.75, 26815.5, 90, 3662.08
281.8, 26819.8, 90, 3662.07
281.85, 26824.4, 90, 3662.07
281.9, 26828.9, 90, 3662.07
281.95, 26833.3, 90, 3662.07
282, 26837.7, 90, 3662.05
282.05, 26841.8, 90, 3662
282.1, 26846.2, 90, 3661.98
282.15, 26850.5, 90, 3661.95
282.2, 26854.7, 90, 3661.92
282.25, 26859.1, 90, 3661.9
282.3, 26863.4, 90, 3661.88
282.35, 26868, 90, 3661.88
282.4, 26872.2, 90, 3661.85
282.45, 26876.5, 90, 3661.81
282.5, 26880.7, 90, 3661.77
282.55, 26885.2, 90, 3661.77
282.6, 26889.5, 90, 3661.75
282.65, 26893.8, 90, 3661.72
282.7, 26898.2, 90, 3661.7
282.75, 26902.5, 90, 3661.68
282.8, 26906.7, 90, 3661.63
282.85, 26911.2, 90, 3661.64
282.9, 26915.7, 90, 3661.63
282.95, 26920, 90, 3661.61
283, 26924.2, 90, 3661.58
283.05, 26928.6, 90, 3661.56
283.1, 26933, 90, 3661.54
283.15, 26937, 90, 3661.48
283.2, 26941.6, 90, 3661.49
283.25, 26946, 90, 3661.48
283.3, 26950.7, 90, 3661.5
283.35, 26955.1, 90, 3661.48
283.4, 26959.4, 90, 3661.46
283.45, 26963.7, 90, 3661.43
283.5, 26968, 90, 3661.41
283.55, 26972.4, 90, 3661.4
283.6, 26976.7, 90, 3661.37
283.65, 26981, 90, 3661.34
283.7, 26985.3, 90, 3661.31
283.75, 26989.7, 90, 3661.3
283.8, 26993.8, 90, 3661.25
283.85, 26998.2, 90, 3661.24
283.9, 27002.7, 90, 3661.23
283.95, 27007, 90, 3661.21
284, 27011.1, 90, 3661.15
284.05, 27015.7, 90, 3661.16
284.1, 27020, 90, 3661.13
284.15, 27024.3, 90, 3661.11
284.2, 27028.7, 90, 3661.1
284.25, 27033.1, 90, 3661.08
284.3, 27037.4, 90, 3661.06
284.35, 27041.7, 90, 3661.03
284.4, 27046.2, 90, 3661.03
284.45, 27050.9, 90, 3661.05
284.5, 27055.3, 90, 3661.04
284.55, 27059.7, 90, 3661.03
284.6, 27064, 90, 3661
284.65, 27068.4, 90, 3660.99
284.7, 27072.9, 90, 3660.99
284.75, 27077.3, 90, 3660.97
284.8, 27081.6, 90, 3660.95
284.85, 27086.2, 90, 3660.95
284.9, 27090.4, 90, 3660.92
284.95, 27094.9, 90, 3660.92
285, 27099.1, 90, 3660.88
285.05, 27103.4, 90, 3660.86
285.1, 27107.8, 90, 3660.84
285.15, 27112.1, 90, 3660.81
285.2, 27116.7, 90, 3660.82
285.25, 27121, 90, 3660.8
285.3, 27125.3, 90, 3660.76
285.35, 27129.6, 90, 3660.74
285.4, 27133.9, 90, 3660.71
285.45, 27138.3, 90, 3660.7
285.5, 27142.5, 90, 3660.67
285.55, 27147.1, 90, 3660.68
285.6, 27151.7, 90, 3660.69
285.65, 27156.1, 90, 3660.68
285.7, 27160.7, 90, 3660.69
285.75, 27164.9, 90, 3660.65
285.8, 27169.4, 90, 3660.65
285.85, 27173.9, 90, 3660.65
285.9, 27178.3, 90, 3660.63
285.95, 27182.4, 90, 3660.58
286, 27186.9, 90, 3660.58
286.05, 27191.4, 90, 3660.58
286.1, 27195.6, 90, 3660.55
286.15, 27200.2, 90, 3660.55
286.2, 27204.6, 90, 3660.54
286.25, 27209.2, 90, 3660.55
286.3, 27213.7, 90, 3660.55
286.35, 27218.3, 90, 3660.56
286.4, 27222.7, 90, 3660.55
286.45, 27227.2, 90, 3660.55
286.5, 27231.7, 90, 3660.55
286.55, 27236.1, 90, 3660.54
286.6, 27240.6, 90, 3660.54
286.65, 27245, 90, 3660.53
286.7, 27249.3, 90, 3660.51
286.75, 27253.6, 90, 3660.48
286.8, 27258.2, 90, 3660.48
286.85, 27262.6, 90, 3660.47
286.9, 27267.1, 90, 3660.47
286.95, 27271.3, 90, 3660.43
287, 27275.8, 90, 3660.44
287.05, 27280.2, 90, 3660.41
287.1, 27284.5, 90, 3660.39
287.15, 27289, 90, 3660.4
287.2, 27293.5, 90, 3660.39
287.25, 27298, 90, 3660.39
287.3, 27302.4, 90, 3660.38
287.35, 27306.8, 90, 3660.36
287.4, 27311.4, 90, 3660.38
287.45, 27315.9, 90, 3660.37
287.5, 27320, 90, 3660.32
287.55, 27324.6, 90, 3660.33
287.6, 27329.1, 90, 3660.33
287.65, 27333.4, 90, 3660.31
287.7, 27337.7, 90, 3660.28
287.75, 27342.1, 90, 3660.26
287.8, 27346.5, 90, 3660.26
287.85, 27351.1, 90, 3660.27
287.9, 27355.4, 90, 3660.24
287.95, 27359.6, 90, 3660.2
288, 27363.8, 90, 3660.16
288.05, 27368.2, 90, 3660.15
288.1, 27372.7, 90, 3660.15
288.15, 27377.2, 90, 3660.14
288.2, 27381.4, 90, 3660.12
288.25, 27385.7, 90, 3660.09
288.3, 27389.9, 90, 3660.05
288.35, 27394.2, 90, 3660.01
288.4, 27398.6, 90, 3660
288.45, 27403, 90, 3659.99
288.5, 27407.6, 90, 3660.01
288.55, 27412.2, 90, 3660.01
288.6, 27416.4, 90, 3659.97
288.65, 27420.6, 90, 3659.94
288.7, 27424.9, 90, 3659.91
288.75, 27429.5, 90, 3659.92
288.8, 27433.7, 90, 3659.89
288.85, 27437.9, 90, 3659.85
288.9, 27442.5, 90, 3659.85
288.95, 27446.8, 90, 3659.82
289, 27451.4, 90, 3659.84
289.05, 27455.7, 90, 3659.82
289.1, 27460.3, 90, 3659.83
289.15, 27464.9, 90, 3659.84
289.2, 27469.2, 90, 3659.82
289.25, 27473.5, 90, 3659.79
289.3, 27477.9, 90, 3659.78
289.35, 27482.4, 90, 3659.77
289.4, 27486.7, 90, 3659.74
289.45, 27491, 90, 3659.72
289.5, 27495.4, 90, 3659.71
289.55, 27499.9, 90, 3659.7
289.6, 27504.4, 90, 3659.7
289.65, 27508.7, 90, 3659.68
289.7, 27513.1, 90, 3659.66
289.75, 27517.5, 90, 3659.66
289.8, 27521.9, 90, 3659.64
289.85, 27526.5, 90, 3659.65
289.9, 27530.7, 90, 3659.61
289.95, 27535.1, 90, 3659.6
290, 27539.5, 90, 3659.58
290.05, 27543.9, 90, 3659.57
290.1, 27548.4, 90, 3659.57
290.15, 27552.7, 90, 3659.55
290.2, 27557, 90, 3659.53
290.25, 27561.5, 90, 3659.52
290.3, 27566.1, 90, 3659.53
290.35, 27570.5, 90, 3659.52
290.4, 27574.9, 90, 3659.51
290.45, 27579.4, 90, 3659.51
290.5, 27584, 90, 3659.52
290.55, 27588.3, 90, 3659.49
290.6, 27592.8, 90, 3659.49
290.65, 27597.1, 90, 3659.46
290.7, 27601.5, 90, 3659.46
290.75, 27605.8, 90, 3659.43
290.8, 27610.2, 90, 3659.41
290.85, 27614.5, 90, 3659.39
290.9, 27618.9, 90, 3659.37
290.95, 27623.3, 90, 3659.36
291, 27628, 90, 3659.38
291.05, 27632.2, 90, 3659.34
291.1, 27636.5, 90, 3659.32
291.15, 27640.7, 90, 3659.28
291.2, 27645, 90, 3659.25
291.25, 27649.4, 90, 3659.23
291.3, 27653.8, 90, 3659.23
291.35, 27658.3, 90, 3659.22
291.4, 27662.5, 90, 3659.19
291.45, 27667.1, 90, 3659.2
291.5, 27671.5, 90, 3659.19
291.55, 27676, 90, 3659.19
291.6, 27680.5, 90, 3659.19
291.65, 27685, 90, 3659.19
291.7, 27689.3, 90, 3659.16
291.75, 27693.7, 90, 3659.15
291.8, 27698.1, 90, 3659.13
291.85, 27702.5, 90, 3659.12
291.9, 27706.8, 90, 3659.09
291.95, 27711.2, 90, 3659.08
292, 27715.5, 90, 3659.05
292.05, 27719.7, 90, 3659.02
292.1, 27724.2, 90, 3659.01
292.15, 27728.6, 90, 3659
292.2, 27733, 90, 3658.99
292.25, 27737.3, 90, 3658.95
292.3, 27741.5, 90, 3658.91
292.35, 27745.4, 90, 3658.84
292.4, 27749.9, 90, 3658.83
292.45, 27754.2, 90, 3658.82
292.5, 27758.8, 90, 3658.83
292.55, 27763.4, 90, 3658.84
292.6, 27767.9, 90, 3658.84
292.65, 27772.3, 90, 3658.82
292.7, 27776.7, 90, 3658.82
292.75, 27781.3, 90, 3658.82
292.8, 27785.6, 90, 3658.8
292.85, 27790, 90, 3658.79
292.9, 27794.4, 90, 3658.77
292.95, 27798.5, 90, 3658.72
293, 27802.8, 90, 3658.7
293.05, 27807.1, 90, 3658.67
293.1, 27811.5, 90, 3658.65
293.15, 27815.8, 90, 3658.63
293.2, 27820.1, 90, 3658.61
293.25, 27824.7, 90, 3658.62
293.3, 27829.2, 90, 3658.62
293.35, 27833.6, 90, 3658.6
293.4, 27838, 90, 3658.59
293.45, 27842.4, 90, 3658.57
293.5, 27846.7, 90, 3658.55
293.55, 27851.2, 90, 3658.54
293.6, 27855.5, 90, 3658.52
293.65, 27860, 90, 3658.52
293.7, 27864.4, 90, 3658.51
293.75, 27868.8, 90, 3658.49
293.8, 27873.2, 90, 3658.48
293.85, 27877.6, 90, 3658.46
293.9, 27882.1, 90, 3658.46
293.95, 27886.4, 90, 3658.44
294, 27890.6, 90, 3658.4
294.05, 27895.1, 90, 3658.4
294.1, 27899.6, 90, 3658.41
294.15, 27904.2, 90, 3658.42
294.2, 27908.8, 90, 3658.43
294.25, 27913.4, 90, 3658.43
294.3, 27917.7, 90, 3658.41
294.35, 27922.3, 90, 3658.42
294.4, 27926.6, 90, 3658.4
294.45, 27930.9, 90, 3658.37
294.5, 27935.3, 90, 3658.36
294.55, 27939.5, 90, 3658.33
294.6, 27944.2, 90, 3658.34
294.65, 27948.5, 90, 3658.32
294.7, 27953, 90, 3658.32
294.75, 27957.1, 90, 3658.27
294.8, 27961.6, 90, 3658.26
294.85, 27965.9, 90, 3658.25
294.9, 27970.2, 90, 3658.22
294.95, 27974.6, 90, 3658.2
295, 27978.9, 90, 3658.17
295.05, 27983.2, 90, 3658.15
295.1, 27987.4, 90, 3658.12
295.15, 27992, 90, 3658.13
295.2, 27996.4, 90, 3658.11
295.25, 28000.8, 90, 3658.1
295.3, 28005.2, 90, 3658.09
295.35, 28009.6, 90, 3658.07
295.4, 28013.7, 90, 3658.02
295.45, 28017.8, 90, 3657.97
295.5, 28022.5, 90, 3657.99
295.55, 28027, 90, 3657.99
295.6, 28031.5, 90, 3657.99
295.65, 28035.9, 90, 3657.98
295.7, 28040.3, 90, 3657.96
295.75, 28044.6, 90, 3657.94
295.8, 28049.1, 90, 3657.93
295.85, 28053.5, 90, 3657.92
295.9, 28057.7, 90, 3657.89
295.95, 28062, 90, 3657.86
296, 28066.4, 90, 3657.84
296.05, 28070.6, 90, 3657.81
296.1, 28075, 90, 3657.79
296.15, 28079.2, 90, 3657.75
296.2, 28083.5, 90, 3657.73
296.25, 28087.6, 90, 3657.68
296.3, 28092.2, 90, 3657.68
296.35, 28096.5, 90, 3657.66
296.4, 28100.8, 90, 3657.63
296.45, 28105, 90, 3657.6
296.5, 28109.5, 90, 3657.6
296.55, 28114, 90, 3657.59
296.6, 28118.3, 90, 3657.57
296.65, 28122.5, 90, 3657.53
296.7, 28127.1, 90, 3657.54
296.75, 28131.5, 90, 3657.53
296.8, 28135.8, 90, 3657.51
296.85, 28140.3, 90, 3657.5
296.9, 28144.7, 90, 3657.49
296.95, 28149, 90, 3657.46
297, 28153.3, 90, 3657.45
297.05, 28157.7, 90, 3657.43
297.1, 28161.9, 90, 3657.39
297.15, 28166.2, 90, 3657.36
297.2, 28170.4, 90, 3657.33
297.25, 28174.6, 90, 3657.29
297.3, 28179.1, 90, 3657.28
297.35, 28183.4, 90, 3657.26
297.4, 28187.8, 90, 3657.24
297.45, 28192, 90, 3657.21
297.5, 28196.4, 90, 3657.19
297.55, 28200.8, 90, 3657.18
297.6, 28205.2, 90, 3657.16
297.65, 28209.6, 90, 3657.16
297.7, 28214.1, 90, 3657.15
297.75, 28218.5, 90, 3657.14
297.8, 28222.9, 90, 3657.13
297.85, 28227.1, 90, 3657.09
297.9, 28231.5, 90, 3657.08
297.95, 28235.8, 90, 3657.06
298, 28240.3, 90, 3657.05
298.05, 28244.6, 90, 3657.02
298.1, 28249, 90, 3657.01
298.15, 28253.5, 90, 3657.01
298.2, 28258, 90, 3657.01
298.25, 28262.5, 90, 3657.02
298.3, 28266.8, 90, 3656.98
298.35, 28270.9, 90, 3656.94
298.4, 28275.2, 90, 3656.9
298.45, 28279.3, 90, 3656.86
298.5, 28283.7, 90, 3656.84
298.55, 28288.1, 90, 3656.83
298.6, 28292.4, 90, 3656.8
298.65, 28296.8, 90, 3656.79
298.7, 28301.1, 90, 3656.77
298.75, 28305.6, 90, 3656.76
298.8, 28310, 90, 3656.75
298.85, 28314.1, 90, 3656.7
298.9, 28318.6, 90, 3656.69
298.95, 28323, 90, 3656.68
299, 28327.2, 90, 3656.65
299.05, 28331.4, 90, 3656.61
299.1, 28335.9, 90, 3656.61
299.15, 28340.3, 90, 3656.6
299.2, 28344.6, 90, 3656.57
299.25, 28349, 90, 3656.56
299.3, 28353.7, 90, 3656.59
299.35, 28358.1, 90, 3656.57
299.4, 28362.3, 90, 3656.53
299.45, 28366.5, 90, 3656.5
299.5, 28371, 90, 3656.49
299.55, 28375.5, 90, 3656.5
299.6, 28379.7, 90, 3656.46
299.65, 28384.3, 90, 3656.46
299.7, 28388.5, 90, 3656.43
299.75, 28393, 90, 3656.43
299.8, 28397.3, 90, 3656.4
299.85, 28401.9, 90, 3656.41
299.9, 28406.5, 90, 3656.42
299.95, 28411, 90, 3656.43
300, 28415.2, 90, 3656.39
300.05, 28419.7, 90, 3656.39
300.1, 28424.1, 90, 3656.38
300.15, 28428.5, 90, 3656.36
300.2, 28432.9, 90, 3656.35
300.25, 28437.3, 90, 3656.34
300.3, 28441.5, 90, 3656.3
300.35, 28446, 90, 3656.3
300.4, 28450.3, 90, 3656.27
300.45, 28454.6, 90, 3656.24
300.5, 28458.9, 90, 3656.22
300.55, 28463.1, 90, 3656.19
300.6, 28467.4, 90, 3656.16
300.65, 28472.1, 90, 3656.19
300.7, 28476.5, 90, 3656.17
300.75, 28480.8, 90, 3656.14
300.8, 28485.4, 90, 3656.15
300.85, 28489.7, 90, 3656.12
300.9, 28493.8, 90, 3656.08
300.95, 28498.2, 90, 3656.07
301, 28503, 90, 3656.1
301.05, 28507.4, 90, 3656.1
301.1, 28511.8, 90, 3656.08
301.15, 28516.2, 90, 3656.06
301.2, 28520.6, 90, 3656.05
301.25, 28525.2, 90, 3656.06
301.3, 28529.3, 90, 3656.01
301.35, 28533.5, 90, 3655.98
301.4, 28537.7, 90, 3655.94
301.45, 28542.2, 90, 3655.93
301.5, 28546.3, 90, 3655.89
301.55, 28550.7, 90, 3655.87
301.6, 28555.1, 90, 3655.86
301.65, 28559.5, 90, 3655.84
301.7, 28563.7, 90, 3655.81
301.75, 28568, 90, 3655.78
301.8, 28572.3, 90, 3655.76
301.85, 28576.7, 90, 3655.74
301.9, 28580.9, 90, 3655.71
301.95, 28585.3, 90, 3655.69
302, 28589.9, 90, 3655.7
302.05, 28594.2, 90, 3655.68
302.1, 28598.8, 90, 3655.69
302.15, 28603, 90, 3655.65
302.2, 28607.4, 90, 3655.63
302.25, 28611.7, 90, 3655.61
302.3, 28615.9, 90, 3655.57
302.35, 28620.4, 90, 3655.58
302.4, 28624.9, 90, 3655.57
302.45, 28629.2, 90, 3655.54
302.5, 28633.7, 90, 3655.54
302.55, 28637.8, 90, 3655.5
302.6, 28642.1, 90, 3655.47
302.65, 28646.6, 90, 3655.48
302.7, 28651, 90, 3655.47
302.75, 28655.4, 90, 3655.45
302.8, 28659.5, 90, 3655.4
302.85, 28663.7, 90, 3655.36
302.9, 28668.1, 90, 3655.34
302.95, 28672.4, 90, 3655.32
303, 28676.6, 90, 3655.28
303.05, 28680.9, 90, 3655.26
303.1, 28685.2, 90, 3655.23
303.15, 28689.7, 90, 3655.23
303.2, 28694.2, 90, 3655.23
303.25, 28698.4, 90, 3655.19
303.3, 28703, 90, 3655.2
303.35, 28707.4, 90, 3655.19
303.4, 28711.8, 90, 3655.18
303.45, 28716.3, 90, 3655.17
303.5, 28720.8, 90, 3655.18
303.55, 28725.2, 90, 3655.16
303.6, 28729.6, 90, 3655.15
303.65, 28734, 90, 3655.14
303.7, 28738.2, 90, 3655.1
303.75, 28742.6, 90, 3655.09
303.8, 28747.2, 90, 3655.09
303.85, 28751.6, 90, 3655.09
303.9, 28756, 90, 3655.08
303.95, 28760.5, 90, 3655.08
304, 28764.7, 90, 3655.04
304.05, 28769.4, 90, 3655.06
304.1, 28773.7, 90, 3655.03
304.15, 28778.2, 90, 3655.03
304.2, 28782.5, 90, 3655.01
304.25, 28786.8, 90, 3654.98
304.3, 28791.3, 90, 3654.98
304.35, 28795.8, 90, 3654.98
304.4, 28800.1, 90, 3654.95
304.45, 28804.4, 90, 3654.93
304.5, 28809.1, 90, 3654.95
304.55, 28813.1, 90, 3654.9
304.6, 28817.6, 90, 3654.89
304.65, 28822.1, 90, 3654.89
304.7, 28826.3, 90, 3654.85
304.75, 28830.6, 90, 3654.83
304.8, 28834.9, 90, 3654.8
304.85, 28839.4, 90, 3654.8
304.9, 28843.8, 90, 3654.8
304.95, 28848.5, 90, 3654.82
305, 28852.9, 90, 3654.81
305.05, 28857.2, 90, 3654.78
305.1, 28861.6, 90, 3654.77
305.15, 28866, 90, 3654.76
305.2, 28870.7, 90, 3654.77
305.25, 28875.2, 90, 3654.78
305.3, 28879.4, 90, 3654.74
305.35, 28883.8, 90, 3654.73
305.4, 28888.4, 90, 3654.74
305.45, 28892.8, 90, 3654.73
305.5, 28897.1, 90, 3654.7
305.55, 28901.5, 90, 3654.69
305.6, 28905.8, 90, 3654.67
305.65, 28910.2, 90, 3654.65
305.7, 28914.6, 90, 3654.64
305.75, 28918.9, 90, 3654.62
305.8, 28923.3, 90, 3654.6
305.85, 28927.7, 90, 3654.59
305.9, 28932.2, 90, 3654.58
305.95, 28936.5, 90, 3654.56
306, 28940.8, 90, 3654.54
306.05, 28945.3, 90, 3654.54
306.1, 28949.6, 90, 3654.51
306.15, 28954, 90, 3654.5
306.2, 28958.7, 90, 3654.52
306.25, 28963.2, 90, 3654.53
306.3, 28967.7, 90, 3654.53
306.35, 28972.1, 90, 3654.52
306.4, 28976.8, 90, 3654.54
306.45, 28981.2, 90, 3654.52
306.5, 28985.6, 90, 3654.52
306.55, 28990.1, 90, 3654.51
306.6, 28994.4, 90, 3654.49
306.65, 28998.8, 90, 3654.48
306.7, 29003.4, 90, 3654.49
306.75, 29007.9, 90, 3654.49
306.8, 29012.3, 90, 3654.48
306.85, 29016.8, 90, 3654.47
306.9, 29021.2, 90, 3654.46
306.95, 29025.6, 90, 3654.44
307, 29029.9, 90, 3654.42
307.05, 29034.3, 90, 3654.41
307.1, 29038.7, 90, 3654.4
307.15, 29042.9, 90, 3654.36
307.2, 29047.3, 90, 3654.34
307.25, 29051.6, 90, 3654.33
307.3, 29056.2, 90, 3654.34
307.35, 29060.6, 90, 3654.32
307.4, 29065, 90, 3654.31
307.45, 29069.4, 90, 3654.29
307.5, 29073.8, 90, 3654.28
307.55, 29078.3, 90, 3654.28
307.6, 29082.7, 90, 3654.27
307.65, 29087, 90, 3654.24
307.7, 29091.5, 90, 3654.25
307.75, 29095.9, 90, 3654.24
307.8, 29100.1, 90, 3654.2
307.85, 29104.5, 90, 3654.19
307.9, 29108.9, 90, 3654.17
307.95, 29113.3, 90, 3654.16
308, 29117.5, 90, 3654.12
308.05, 29121.9, 90, 3654.1
308.1, 29126.2, 90, 3654.09
308.15, 29130.5, 90, 3654.05
308.2, 29135, 90, 3654.05
308.25, 29139.4, 90, 3654.05
308.3, 29143.9, 90, 3654.05
308.35, 29148.4, 90, 3654.05
308.4, 29153, 90, 3654.05
308.45, 29157.3, 90, 3654.03
308.5, 29161.7, 90, 3654.03
308.55, 29166.1, 90, 3654
308.6, 29170.5, 90, 3653.99
308.65, 29174.8, 90, 3653.97
308.7, 29179.2, 90, 3653.96
308.75, 29183.7, 90, 3653.96
308.8, 29187.9, 90, 3653.92
308.85, 29192.2, 90, 3653.9
308.9, 29196.7, 90, 3653.89
308.95, 29200.9, 90, 3653.86
309, 29205.4, 90, 3653.85
309.05, 29209.8, 90, 3653.84
309.1, 29213.9, 90, 3653.8
309.15, 29218.2, 90, 3653.76
309.2, 29222.7, 90, 3653.77
309.25, 29227, 90, 3653.75
309.3, 29231.4, 90, 3653.73
309.35, 29235.7, 90, 3653.71
309.4, 29240, 90, 3653.68
309.45, 29244.3, 90, 3653.65
309.5, 29248.8, 90, 3653.65
309.55, 29253.2, 90, 3653.64
309.6, 29257.6, 90, 3653.62
309.65, 29261.9, 90, 3653.6
309.7, 29266.5, 90, 3653.62
309.75, 29270.7, 90, 3653.58
309.8, 29275.2, 90, 3653.57
309.85, 29279.7, 90, 3653.58
309.9, 29284.2, 90, 3653.58
309.95, 29288.8, 90, 3653.59
310, 29293.4, 90, 3653.61
310.05, 29297.7, 90, 3653.58
310.1, 29302.1, 90, 3653.56
310.15, 29306.5, 90, 3653.55
310.2, 29311, 90, 3653.55
310.25, 29315.4, 90, 3653.53
310.3, 29319.7, 90, 3653.52
310.35, 29324.2, 90, 3653.52
310.4, 29328.8, 90, 3653.52
310.45, 29333.2, 90, 3653.52
310.5, 29337.6, 90, 3653.51
310.55, 29342.2, 90, 3653.51
310.6, 29346.4, 90, 3653.48
310.65, 29350.7, 90, 3653.46
310.7, 29355.1, 90, 3653.44
310.75, 29359.5, 90, 3653.43
310.8, 29363.8, 90, 3653.4
310.85, 29368.2, 90, 3653.39
310.9, 29372.5, 90, 3653.37
310.95, 29376.8, 90, 3653.34
311, 29381.1, 90, 3653.31
311.05, 29385.5, 90, 3653.3
311.1, 29389.8, 90, 3653.28
311.15, 29394.3, 90, 3653.27
311.2, 29398.7, 90, 3653.27
311.25, 29403, 90, 3653.24
311.3, 29407.5, 90, 3653.24
311.35, 29411.7, 90, 3653.2
311.4, 29416.1, 90, 3653.2
311.45, 29420.5, 90, 3653.17
311.5, 29425, 90, 3653.18
311.55, 29429.4, 90, 3653.16
311.6, 29433.7, 90, 3653.14
311.65, 29438, 90, 3653.11
311.7, 29442.3, 90, 3653.1
311.75, 29446.9, 90, 3653.11
311.8, 29451.2, 90, 3653.08
311.85, 29455.6, 90, 3653.07
311.9, 29460, 90, 3653.05
311.95, 29464.4, 90, 3653.04
312, 29468.7, 90, 3653.01
312.05, 29473.2, 90, 3653.01
312.1, 29477.5, 90, 3653
312.15, 29481.5, 90, 3652.94
312.2, 29485.8, 90, 3652.91
312.25, 29490.3, 90, 3652.9
312.3, 29494.7, 90, 3652.89
312.35, 29498.9, 90, 3652.86
312.4, 29502.9, 90, 3652.8
312.45, 29507.5, 90, 3652.8
312.5, 29511.8, 90, 3652.78
312.55, 29516.1, 90, 3652.76
312.6, 29520.6, 90, 3652.75
312.65, 29525, 90, 3652.74
312.7, 29529.3, 90, 3652.72
312.75, 29533.5, 90, 3652.68
312.8, 29538, 90, 3652.68
312.85, 29542.5, 90, 3652.68
312.9, 29547, 90, 3652.68
312.95, 29551.5, 90, 3652.68
313, 29555.9, 90, 3652.67
313.05, 29560.2, 90, 3652.64
313.1, 29564.8, 90, 3652.66
313.15, 29569, 90, 3652.62
313.2, 29573.5, 90, 3652.62
313.25, 29577.9, 90, 3652.6
313.3, 29582.4, 90, 3652.61
313.35, 29586.7, 90, 3652.58
313.4, 29590.7, 90, 3652.52
313.45, 29595, 90, 3652.5
313.5, 29599.3, 90, 3652.48
313.55, 29603.6, 90, 3652.45
313.6, 29608, 90, 3652.43
313.65, 29612.2, 90, 3652.39
313.7, 29616.3, 90, 3652.35
313.75, 29620.6, 90, 3652.33
313.8, 29625, 90, 3652.31
313.85, 29629.4, 90, 3652.3
313.9, 29633.8, 90, 3652.29
313.95, 29638.2, 90, 3652.27
314, 29642.6, 90, 3652.26
314.05, 29646.8, 90, 3652.22
314.1, 29651.2, 90, 3652.2
314.15, 29655.4, 90, 3652.18
314.2, 29659.7, 90, 3652.15
314.25, 29664.1, 90, 3652.14
314.3, 29668.6, 90, 3652.14
314.35, 29673.1, 90, 3652.13
314.4, 29677.4, 90, 3652.11
314.45, 29681.7, 90, 3652.09
314.5, 29686, 90, 3652.06
314.55, 29690.4, 90, 3652.05
314.6, 29694.8, 90, 3652.04
314.65, 29699.3, 90, 3652.04
314.7, 29703.8, 90, 3652.04
314.75, 29708.2, 90, 3652.02
314.8, 29712.6, 90, 3652.01
314.85, 29716.9, 90, 3651.99
314.9, 29721.3, 90, 3651.97
314.95, 29725.6, 90, 3651.95
315, 29730, 90, 3651.94
315.05, 29734.4, 90, 3651.92
315.1, 29738.6, 90, 3651.89
315.15, 29742.9, 90, 3651.87
315.2, 29747.4, 90, 3651.87
315.25, 29751.8, 90, 3651.84
315.3, 29756.3, 90, 3651.85
315.35, 29760.8, 90, 3651.85
315.4, 29765, 90, 3651.82
315.45, 29769.2, 90, 3651.77
315.5, 29773.5, 90, 3651.75
315.55, 29777.8, 90, 3651.72
315.6, 29782.1, 90, 3651.7
315.65, 29786.7, 90, 3651.71
315.7, 29791, 90, 3651.68
315.75, 29795.5, 90, 3651.69
315.8, 29799.8, 90, 3651.66
315.85, 29803.9, 90, 3651.62
315.9, 29808.3, 90, 3651.6
315.95, 29812.8, 90, 3651.6
316, 29817.3, 90, 3651.6
316.05, 29821.6, 90, 3651.58
316.1, 29826, 90, 3651.57
316.15, 29830.3, 90, 3651.55
316.2, 29834.9, 90, 3651.55
316.25, 29839.4, 90, 3651.55
316.3, 29844, 90, 3651.56
316.35, 29848.2, 90, 3651.53
316.4, 29852.6, 90, 3651.51
316.45, 29857.1, 90, 3651.52
316.5, 29861.4, 90, 3651.49
316.55, 29865.7, 90, 3651.47
316.6, 29870.3, 90, 3651.48
316.65, 29874.7, 90, 3651.46
316.7, 29878.9, 90, 3651.43
316.75, 29883.2, 90, 3651.4
316.8, 29887.5, 90, 3651.38
316.85, 29892.1, 90, 3651.39
316.9, 29896.4, 90, 3651.37
316.95, 29900.8, 90, 3651.35
317, 29905.2, 90, 3651.34
317.05, 29909.5, 90, 3651.32
317.1, 29914, 90, 3651.32
317.15, 29918.2, 90, 3651.29
317.2, 29922.5, 90, 3651.25
317.25, 29926.9, 90, 3651.24
317.3, 29931.3, 90, 3651.23
317.35, 29935.8, 90, 3651.24
317.4, 29940, 90, 3651.2
317.45, 29944.4, 90, 3651.19
317.5, 29948.6, 90, 3651.14
317.55, 29952.8, 90, 3651.11
317.6, 29957.1, 90, 3651.08
317.65, 29961.5, 90, 3651.07
317.7, 29965.8, 90, 3651.05
317.75, 29970.3, 90, 3651.05
317.8, 29974.7, 90, 3651.03
317.85, 29979.1, 90, 3651.03
317.9, 29983.5, 90, 3651.01
317.95, 29987.7, 90, 3650.97
318, 29992.1, 90, 3650.96
318.05, 29996.5, 90, 3650.95
318.1, 30000.7, 90, 3650.92
318.15, 30005, 90, 3650.89
318.2, 30009.4, 90, 3650.88
318.25, 30013.8, 90, 3650.86
318.3, 30018.2, 90, 3650.85
318.35, 30022.7, 90, 3650.86
318.4, 30027.2, 90, 3650.85
318.45, 30031.5, 90, 3650.83
318.5, 30035.9, 90, 3650.82
