time,Phisaved,Thetasaved,Psisaved
306.26, 0.212452, 0.53275, 0.362833
306.27, 0.211983, 0.532471, 0.36169
306.28, 0.214126, 0.533676, 0.362747
306.29, 0.215414, 0.533154, 0.361057
306.3, 0.214846, 0.533081, 0.357366
306.31, 0.216254, 0.533365, 0.358069
306.32, 0.216334, 0.534201, 0.357402
306.33, 0.213935, 0.5345, 0.359564
306.34, 0.214932, 0.534762, 0.358617
306.35, 0.214753, 0.535292, 0.359134
306.36, 0.21434, 0.535361, 0.362112
306.37, 0.211144, 0.535919, 0.360975
306.38, 0.210347, 0.538488, 0.360579
306.39, 0.214819, 0.541668, 0.359183
306.4, 0.217105, 0.54228, 0.358056
306.41, 0.216945, 0.54106, 0.356014
306.42, 0.216543, 0.539493, 0.35288
306.43, 0.217666, 0.539749, 0.355604
306.44, 0.218844, 0.540087, 0.356677
306.45, 0.217241, 0.53961, 0.357107
306.46, 0.215857, 0.539048, 0.354797
306.47, 0.216065, 0.538031, 0.354409
306.48, 0.216075, 0.539199, 0.354304
306.49, 0.219217, 0.540573, 0.355385
306.5, 0.220152, 0.539818, 0.356729
306.51, 0.217689, 0.539348, 0.356063
306.52, 0.217597, 0.539327, 0.3554
306.53, 0.218894, 0.538572, 0.355832
306.54, 0.219086, 0.538098, 0.354896
306.55, 0.218556, 0.535995, 0.35733
306.56, 0.218495, 0.535348, 0.358395
306.57, 0.219299, 0.534987, 0.356992
306.58, 0.220285, 0.534448, 0.356597
306.59, 0.218822, 0.53325, 0.359942
306.6, 0.21928, 0.533249, 0.361547
306.61, 0.221506, 0.532701, 0.358947
306.62, 0.219878, 0.531529, 0.358545
306.63, 0.219923, 0.532634, 0.360708
306.64, 0.217437, 0.53127, 0.362855
306.65, 0.217682, 0.532004, 0.36418
306.66, 0.217707, 0.533531, 0.366328
306.67, 0.217354, 0.534034, 0.365723
306.68, 0.218666, 0.532468, 0.367854
306.69, 0.220255, 0.529893, 0.368059
306.7, 0.219, 0.533758, 0.369654
306.71, 0.219139, 0.532295, 0.370951
306.72, 0.220202, 0.531665, 0.370784
306.73, 0.220468, 0.528848, 0.370064
306.74, 0.222196, 0.526288, 0.369713
306.75, 0.220319, 0.528017, 0.368742
306.76, 0.220757, 0.527851, 0.367764
306.77, 0.219568, 0.529495, 0.368805
306.78, 0.219338, 0.532763, 0.370945
306.79, 0.221657, 0.53312, 0.372246
306.8, 0.219728, 0.532861, 0.371531
306.81, 0.220592, 0.531597, 0.37337
306.82, 0.218176, 0.530806, 0.372373
306.83, 0.218651, 0.531201, 0.371933
306.84, 0.220229, 0.532883, 0.373232
306.85, 0.220327, 0.533244, 0.373338
306.86, 0.220788, 0.532687, 0.372346
306.87, 0.219744, 0.532425, 0.372818
306.88, 0.22073, 0.530599, 0.372642
306.89, 0.218921, 0.529396, 0.373932
306.9, 0.218125, 0.529837, 0.370748
306.91, 0.220987, 0.530876, 0.371776
306.92, 0.220043, 0.532721, 0.369701
306.93, 0.220303, 0.533189, 0.368266
306.94, 0.218722, 0.532444, 0.367106
306.95, 0.221149, 0.533919, 0.368968
306.96, 0.219461, 0.533597, 0.366984
306.97, 0.218966, 0.530144, 0.368007
306.98, 0.217239, 0.528419, 0.369307
306.99, 0.217138, 0.528643, 0.365591
307, 0.218591, 0.527581, 0.36389
307.01, 0.220776, 0.528981, 0.363754
307.02, 0.220704, 0.52925, 0.365351
307.03, 0.222081, 0.529441, 0.367488
307.04, 0.223564, 0.530084, 0.368162
307.05, 0.221372, 0.528737, 0.368277
307.06, 0.221261, 0.529587, 0.367578
307.07, 0.222074, 0.530061, 0.367154
307.08, 0.222975, 0.528902, 0.365721
307.09, 0.223078, 0.52927, 0.367311
307.1, 0.223245, 0.527478, 0.367518
307.11, 0.222972, 0.528525, 0.368555
307.12, 0.222063, 0.528702, 0.368402
307.13, 0.220029, 0.529182, 0.367245
307.14, 0.21985, 0.529482, 0.366822
307.15, 0.220906, 0.530232, 0.366126
307.16, 0.224303, 0.529082, 0.364149
307.17, 0.223476, 0.529079, 0.365195
307.18, 0.222365, 0.529819, 0.367335
307.19, 0.221333, 0.531388, 0.366915
307.2, 0.221135, 0.530729, 0.367678
307.21, 0.221045, 0.529384, 0.366517
307.22, 0.222541, 0.530158, 0.365367
307.23, 0.222356, 0.530346, 0.367778
307.24, 0.221809, 0.531658, 0.368542
307.25, 0.222148, 0.530799, 0.365371
307.26, 0.221947, 0.53364, 0.363322
307.27, 0.224034, 0.53539, 0.361912
307.28, 0.223296, 0.535131, 0.361503
307.29, 0.223647, 0.533673, 0.360361
307.3, 0.22344, 0.534778, 0.360783
307.31, 0.224548, 0.536417, 0.361573
307.32, 0.224268, 0.538264, 0.360625
307.33, 0.223588, 0.53909, 0.358581
307.34, 0.224105, 0.536617, 0.357444
307.35, 0.22386, 0.534309, 0.356766
307.36, 0.225346, 0.53359, 0.358105
307.37, 0.225875, 0.533415, 0.361449
307.38, 0.226843, 0.534888, 0.361412
307.39, 0.227432, 0.535809, 0.362743
307.4, 0.226932, 0.538727, 0.362344
307.41, 0.225828, 0.538277, 0.363666
307.42, 0.226023, 0.537571, 0.364982
307.43, 0.224736, 0.536199, 0.365198
307.44, 0.223032, 0.53447, 0.362947
307.45, 0.223049, 0.534135, 0.361257
307.46, 0.222901, 0.534434, 0.359755
307.47, 0.223275, 0.534323, 0.358353
307.48, 0.223556, 0.534473, 0.360513
307.49, 0.221358, 0.532966, 0.359828
307.5, 0.22036, 0.535219, 0.359707
307.51, 0.220481, 0.537067, 0.359312
307.52, 0.220331, 0.539904, 0.35947
307.53, 0.222254, 0.540437, 0.36108
307.54, 0.225354, 0.540231, 0.359945
307.55, 0.223327, 0.540567, 0.360731
307.56, 0.222811, 0.539, 0.35813
307.57, 0.223956, 0.538787, 0.360015
307.58, 0.223316, 0.539032, 0.359616
307.59, 0.220131, 0.538277, 0.360127
307.6, 0.218584, 0.539545, 0.359728
307.61, 0.219148, 0.540428, 0.361065
307.62, 0.219953, 0.539713, 0.359013
307.63, 0.222556, 0.538059, 0.35952
307.64, 0.222444, 0.534474, 0.359197
307.65, 0.221604, 0.535856, 0.358073
307.66, 0.220131, 0.537885, 0.355495
307.67, 0.218399, 0.536123, 0.355923
307.68, 0.216027, 0.535748, 0.357266
307.69, 0.216132, 0.53593, 0.3566
307.7, 0.218064, 0.538559, 0.357953
307.71, 0.218365, 0.540398, 0.357564
307.72, 0.217276, 0.539375, 0.357714
307.73, 0.220579, 0.536892, 0.35877
307.74, 0.22281, 0.535058, 0.356267
307.75, 0.221801, 0.534967, 0.355877
307.76, 0.218785, 0.534812, 0.352567
307.77, 0.217707, 0.53665, 0.348637
307.78, 0.219252, 0.537659, 0.351652
307.79, 0.221699, 0.538297, 0.353012
307.8, 0.22175, 0.536725, 0.353811
307.81, 0.221239, 0.536189, 0.352879
307.82, 0.220696, 0.539309, 0.351143
307.83, 0.219381, 0.53982, 0.351959
307.84, 0.220156, 0.539511, 0.352407
307.85, 0.220529, 0.540499, 0.352581
307.86, 0.221562, 0.540656, 0.354212
307.87, 0.220202, 0.539801, 0.355834
307.88, 0.220173, 0.541257, 0.356364
307.89, 0.221291, 0.53915, 0.357152
307.9, 0.221849, 0.539695, 0.356031
307.91, 0.221752, 0.542046, 0.355378
307.92, 0.221457, 0.540543, 0.356445
307.93, 0.219063, 0.538909, 0.358054
307.94, 0.219521, 0.537889, 0.358841
307.95, 0.220053, 0.537769, 0.357166
307.96, 0.222056, 0.538217, 0.356775
307.97, 0.223638, 0.537387, 0.358114
307.98, 0.223983, 0.539575, 0.356449
307.99, 0.224446, 0.538145, 0.354866
308, 0.225562, 0.536956, 0.356756
308.01, 0.225398, 0.537041, 0.360654
308.02, 0.226646, 0.53695, 0.358425
308.03, 0.22678, 0.536586, 0.356475
308.04, 0.224496, 0.535642, 0.358637
308.05, 0.225495, 0.535375, 0.357965
308.06, 0.2231, 0.538466, 0.358404
308.07, 0.225777, 0.536974, 0.356725
308.08, 0.224928, 0.537417, 0.358342
308.09, 0.223423, 0.538412, 0.35877
308.1, 0.221299, 0.539194, 0.360932
308.11, 0.222124, 0.536917, 0.362525
308.12, 0.225151, 0.537644, 0.363214
308.13, 0.225283, 0.537529, 0.360612
308.14, 0.223009, 0.539196, 0.360487
308.15, 0.224631, 0.541846, 0.360094
308.16, 0.22606, 0.543381, 0.35842
308.17, 0.222677, 0.542948, 0.362585
308.18, 0.222878, 0.543473, 0.363638
308.19, 0.224512, 0.541641, 0.36194
308.2, 0.2238, 0.545203, 0.361819
308.21, 0.22376, 0.545771, 0.362603
308.22, 0.223141, 0.544923, 0.364198
308.23, 0.223487, 0.544622, 0.364967
308.24, 0.226574, 0.54487, 0.363546
308.25, 0.225388, 0.541433, 0.364309
308.26, 0.22568, 0.544403, 0.362903
308.27, 0.225556, 0.544557, 0.362218
308.28, 0.226897, 0.544883, 0.362085
308.29, 0.227467, 0.543849, 0.359847
308.3, 0.229279, 0.543976, 0.360269
308.31, 0.228709, 0.541559, 0.361865
308.32, 0.229137, 0.540145, 0.363733
308.33, 0.227529, 0.540315, 0.36259
308.34, 0.227679, 0.5415, 0.362458
308.35, 0.225997, 0.542039, 0.363418
308.36, 0.22578, 0.541373, 0.363551
308.37, 0.226145, 0.541729, 0.364599
308.38, 0.225272, 0.543449, 0.366471
308.39, 0.22456, 0.543052, 0.367508
308.4, 0.224074, 0.542018, 0.366075
308.41, 0.224411, 0.539713, 0.366193
308.42, 0.226599, 0.537417, 0.365763
308.43, 0.227127, 0.536395, 0.365979
308.44, 0.226394, 0.537387, 0.367297
308.45, 0.224956, 0.536821, 0.367417
308.46, 0.220776, 0.537829, 0.364804
308.47, 0.221981, 0.537919, 0.366942
308.48, 0.221291, 0.539661, 0.366523
308.49, 0.220174, 0.540955, 0.364553
308.5, 0.219149, 0.53858, 0.364127
308.51, 0.217819, 0.538646, 0.365447
308.52, 0.219212, 0.538456, 0.368129
308.53, 0.222343, 0.538348, 0.369162
308.54, 0.223705, 0.537047, 0.370187
308.55, 0.223389, 0.538146, 0.369482
308.56, 0.223253, 0.538689, 0.369327
308.57, 0.221781, 0.538491, 0.367618
308.58, 0.221674, 0.538563, 0.367467
308.59, 0.220056, 0.539354, 0.367321
308.6, 0.221072, 0.53825, 0.367804
308.61, 0.221233, 0.537044, 0.370201
308.62, 0.221669, 0.536202, 0.36949
308.63, 0.223282, 0.536311, 0.36778
308.64, 0.221378, 0.536752, 0.370185
308.65, 0.222167, 0.536837, 0.3682
308.66, 0.22225, 0.538111, 0.36723
308.67, 0.22283, 0.540574, 0.366085
308.68, 0.224189, 0.539466, 0.366845
308.69, 0.225446, 0.538633, 0.367878
308.7, 0.227278, 0.53795, 0.369732
308.71, 0.227286, 0.537455, 0.370393
308.72, 0.226975, 0.536693, 0.369957
308.73, 0.224513, 0.535512, 0.368972
308.74, 0.225031, 0.534851, 0.367536
308.75, 0.224232, 0.536021, 0.369125
308.76, 0.222737, 0.535939, 0.367689
308.77, 0.224561, 0.536963, 0.36754
308.78, 0.223389, 0.536759, 0.369124
308.79, 0.223502, 0.536407, 0.369879
308.8, 0.225392, 0.537134, 0.369175
308.81, 0.22663, 0.536453, 0.371298
308.82, 0.224233, 0.536371, 0.369218
308.83, 0.223772, 0.536273, 0.369335
308.84, 0.224839, 0.53608, 0.36863
308.85, 0.222033, 0.535464, 0.369931
308.86, 0.222009, 0.534098, 0.370678
308.87, 0.224016, 0.533085, 0.371425
308.88, 0.224091, 0.533576, 0.369984
308.89, 0.225512, 0.531946, 0.369817
308.9, 0.221732, 0.531399, 0.367832
308.91, 0.221267, 0.531595, 0.366677
308.92, 0.221814, 0.530865, 0.367164
308.93, 0.220417, 0.529706, 0.367373
308.94, 0.220171, 0.527535, 0.368673
308.95, 0.221172, 0.529103, 0.370257
308.96, 0.221536, 0.530026, 0.369827
308.97, 0.222214, 0.52994, 0.37195
308.98, 0.22259, 0.530058, 0.37297
308.99, 0.221074, 0.532294, 0.373083
309, 0.221361, 0.532849, 0.374924
309.01, 0.222924, 0.530918, 0.375838
309.02, 0.224083, 0.528083, 0.374098
309.03, 0.223477, 0.52873, 0.374752
309.04, 0.224946, 0.528832, 0.374306
309.05, 0.228394, 0.529939, 0.371401
309.06, 0.227237, 0.528812, 0.371047
309.07, 0.224522, 0.528757, 0.372344
309.08, 0.226644, 0.529703, 0.372728
309.09, 0.226724, 0.529835, 0.370187
309.1, 0.225986, 0.529117, 0.370846
309.11, 0.228135, 0.529497, 0.369408
309.12, 0.22903, 0.529869, 0.369526
309.13, 0.230339, 0.530362, 0.369644
309.14, 0.229049, 0.531683, 0.368213
309.15, 0.229143, 0.531615, 0.366233
309.16, 0.227184, 0.532185, 0.36481
309.17, 0.228264, 0.531473, 0.366397
309.18, 0.228784, 0.530679, 0.366244
309.19, 0.226155, 0.530157, 0.366642
309.2, 0.228706, 0.53154, 0.366591
309.21, 0.231441, 0.532995, 0.365903
309.22, 0.231878, 0.53182, 0.366026
309.23, 0.231323, 0.531808, 0.366794
309.24, 0.230563, 0.530158, 0.366639
309.25, 0.230719, 0.52991, 0.365667
309.26, 0.231869, 0.532767, 0.364529
309.27, 0.231141, 0.532048, 0.363379
309.28, 0.230731, 0.530776, 0.364147
309.29, 0.232075, 0.529007, 0.363176
309.3, 0.229285, 0.527656, 0.360934
309.31, 0.227957, 0.526851, 0.360526
309.32, 0.231913, 0.527174, 0.362131
309.33, 0.231906, 0.525101, 0.365455
309.34, 0.228705, 0.526216, 0.364309
309.35, 0.226523, 0.526556, 0.364441
309.36, 0.226715, 0.525871, 0.363292
309.37, 0.228561, 0.527114, 0.364071
309.38, 0.22987, 0.527492, 0.364206
309.39, 0.230145, 0.526785, 0.36251
309.4, 0.229844, 0.524432, 0.361362
309.41, 0.230623, 0.525762, 0.362693
309.42, 0.230871, 0.526142, 0.363745
309.43, 0.230728, 0.527077, 0.362788
309.44, 0.230369, 0.527731, 0.362654
309.45, 0.229431, 0.530193, 0.364536
309.46, 0.231482, 0.530764, 0.364395
309.47, 0.231087, 0.531136, 0.363434
309.48, 0.230354, 0.530889, 0.363294
309.49, 0.228916, 0.530954, 0.364072
309.5, 0.227965, 0.530225, 0.364841
309.51, 0.229628, 0.529505, 0.365242
309.52, 0.228218, 0.530367, 0.363184
309.53, 0.227663, 0.52873, 0.362769
309.54, 0.230818, 0.529027, 0.363818
309.55, 0.232351, 0.52977, 0.364777
309.56, 0.234447, 0.530513, 0.365186
309.57, 0.233152, 0.529621, 0.364766
309.58, 0.233084, 0.529109, 0.361974
309.59, 0.231292, 0.528225, 0.361014
309.6, 0.229639, 0.529088, 0.363714
309.61, 0.228239, 0.529686, 0.363576
309.62, 0.229202, 0.529436, 0.363708
309.63, 0.229977, 0.530089, 0.36202
309.64, 0.229669, 0.529863, 0.359785
309.65, 0.228923, 0.528696, 0.360566
309.66, 0.227443, 0.527878, 0.362441
309.67, 0.230354, 0.526905, 0.364035
309.68, 0.232985, 0.527864, 0.362346
309.69, 0.229621, 0.528086, 0.36002
309.7, 0.230886, 0.528931, 0.361082
309.71, 0.232177, 0.530506, 0.359952
309.72, 0.234597, 0.531608, 0.362932
309.73, 0.235003, 0.530081, 0.363335
309.74, 0.232938, 0.52902, 0.360545
309.75, 0.231253, 0.529705, 0.359414
309.76, 0.23191, 0.525959, 0.36183
309.77, 0.232697, 0.525616, 0.363155
309.78, 0.234982, 0.526275, 0.362749
309.79, 0.234221, 0.527883, 0.360792
309.8, 0.232004, 0.527471, 0.359108
309.81, 0.229866, 0.52657, 0.357429
309.82, 0.231229, 0.527495, 0.358501
309.83, 0.231476, 0.528069, 0.359566
309.84, 0.23423, 0.528265, 0.360903
309.85, 0.232446, 0.529188, 0.361323
309.86, 0.232029, 0.529735, 0.361832
309.87, 0.231979, 0.528294, 0.360689
309.88, 0.22986, 0.525481, 0.361734
309.89, 0.230999, 0.525391, 0.362786
309.9, 0.235621, 0.528282, 0.362933
309.91, 0.235597, 0.528133, 0.361335
309.92, 0.23425, 0.528985, 0.360932
309.93, 0.234766, 0.527729, 0.359792
309.94, 0.233423, 0.52791, 0.359666
309.95, 0.230348, 0.52785, 0.359264
309.96, 0.231713, 0.526706, 0.357856
309.97, 0.230213, 0.52589, 0.358645
309.98, 0.2269, 0.526475, 0.358249
309.99, 0.22647, 0.525737, 0.358217
310, 0.226826, 0.526866, 0.358647
310.01, 0.226488, 0.526459, 0.356694
310.02, 0.226973, 0.526849, 0.354935
310.03, 0.228517, 0.526406, 0.355735
310.04, 0.225671, 0.526097, 0.354067
310.05, 0.226652, 0.52685, 0.35542
310.06, 0.227547, 0.526784, 0.355033
310.07, 0.227793, 0.527167, 0.35474
310.08, 0.226852, 0.526911, 0.356178
310.09, 0.227284, 0.525722, 0.356971
310.1, 0.227881, 0.52673, 0.356857
310.11, 0.229786, 0.527785, 0.356468
310.12, 0.227403, 0.526642, 0.356894
310.13, 0.226556, 0.526676, 0.356776
310.14, 0.226362, 0.525867, 0.357842
310.15, 0.225336, 0.526902, 0.356904
310.16, 0.225314, 0.526196, 0.354685
310.17, 0.22311, 0.524747, 0.354295
310.18, 0.223389, 0.524988, 0.353182
310.19, 0.222089, 0.529906, 0.350902
310.2, 0.222853, 0.531286, 0.353638
310.21, 0.224734, 0.528912, 0.352792
310.22, 0.226089, 0.52774, 0.353868
310.23, 0.228178, 0.527403, 0.354032
310.24, 0.226225, 0.525423, 0.352911
310.25, 0.22377, 0.526382, 0.352535
310.26, 0.22293, 0.526402, 0.351884
310.27, 0.224513, 0.524216, 0.352962
310.28, 0.226424, 0.522874, 0.352304
310.29, 0.223242, 0.524094, 0.351382
310.3, 0.222393, 0.52713, 0.349651
310.31, 0.22362, 0.525584, 0.349642
310.32, 0.221966, 0.525695, 0.349821
310.33, 0.225005, 0.526352, 0.350004
310.34, 0.225274, 0.528099, 0.351375
310.35, 0.225388, 0.528261, 0.349173
310.36, 0.222206, 0.528482, 0.350539
310.37, 0.219427, 0.528414, 0.351262
310.38, 0.22149, 0.52753, 0.349058
310.39, 0.221643, 0.526921, 0.347411
310.4, 0.221566, 0.528118, 0.348788
310.41, 0.221318, 0.527318, 0.350427
310.42, 0.218245, 0.526831, 0.351238
310.43, 0.216802, 0.525513, 0.350675
310.44, 0.216925, 0.526101, 0.349575
310.45, 0.218781, 0.527161, 0.348206
310.46, 0.2188, 0.526831, 0.347109
310.47, 0.219482, 0.52802, 0.350677
310.48, 0.218025, 0.529206, 0.353687
310.49, 0.217107, 0.528035, 0.354213
310.5, 0.215755, 0.527323, 0.352551
310.51, 0.21818, 0.527609, 0.351442
310.52, 0.219254, 0.52608, 0.34951
310.53, 0.220687, 0.525432, 0.352062
310.54, 0.220148, 0.523646, 0.351497
310.55, 0.21961, 0.5222, 0.350113
310.56, 0.219921, 0.522596, 0.349747
310.57, 0.219719, 0.521822, 0.349373
310.58, 0.220955, 0.520765, 0.352104
310.59, 0.220559, 0.521163, 0.350998
310.6, 0.221396, 0.521225, 0.347614
310.61, 0.218183, 0.522822, 0.346983
310.62, 0.219366, 0.523592, 0.346078
310.63, 0.221736, 0.52308, 0.347452
310.64, 0.222214, 0.523867, 0.348552
310.65, 0.221964, 0.522815, 0.35019
310.66, 0.223793, 0.52242, 0.350364
310.67, 0.224117, 0.522298, 0.348987
310.68, 0.227097, 0.52033, 0.348885
310.69, 0.229294, 0.520999, 0.350439
310.7, 0.228267, 0.524129, 0.350355
310.71, 0.227793, 0.52088, 0.351431
310.72, 0.228568, 0.520092, 0.350049
310.73, 0.229415, 0.520131, 0.347762
310.74, 0.227455, 0.52337, 0.348233
310.75, 0.227795, 0.524062, 0.347961
310.76, 0.227012, 0.523985, 0.346867
310.77, 0.226115, 0.524287, 0.35025
310.78, 0.228781, 0.524, 0.351067
310.79, 0.22847, 0.52241, 0.348313
310.8, 0.231369, 0.522155, 0.349135
310.81, 0.233637, 0.523323, 0.348771
310.82, 0.231542, 0.52107, 0.346752
310.83, 0.230936, 0.519186, 0.345381
310.84, 0.230797, 0.518946, 0.345025
310.85, 0.229834, 0.520617, 0.344404
310.86, 0.227791, 0.52048, 0.344051
310.87, 0.227881, 0.519257, 0.345701
310.88, 0.228286, 0.517857, 0.347345
310.89, 0.230634, 0.519189, 0.346715
310.9, 0.231964, 0.519245, 0.347176
310.91, 0.229008, 0.519006, 0.348456
310.92, 0.229541, 0.519132, 0.3501
310.93, 0.229215, 0.520084, 0.350554
310.94, 0.22731, 0.51987, 0.349449
310.95, 0.227081, 0.518817, 0.348802
310.96, 0.227677, 0.520984, 0.348443
310.97, 0.225757, 0.520375, 0.347347
310.98, 0.223325, 0.519798, 0.349264
310.99, 0.221702, 0.519501, 0.349807
311, 0.22071, 0.520275, 0.350901
311.01, 0.220765, 0.521117, 0.352813
311.02, 0.223259, 0.521505, 0.355539
311.03, 0.225225, 0.520919, 0.354874
311.04, 0.224929, 0.520307, 0.352663
311.05, 0.225372, 0.521536, 0.351286
311.06, 0.225646, 0.522399, 0.353197
311.07, 0.225795, 0.520432, 0.352535
311.08, 0.224013, 0.518827, 0.350325
311.09, 0.224732, 0.51848, 0.352508
311.1, 0.224547, 0.517139, 0.354133
311.11, 0.226716, 0.52094, 0.355224
311.12, 0.228314, 0.521272, 0.35356
311.13, 0.230519, 0.52162, 0.353453
311.14, 0.231406, 0.522412, 0.354261
311.15, 0.23031, 0.522927, 0.355339
311.16, 0.228502, 0.523997, 0.354406
311.17, 0.2305, 0.52302, 0.353746
311.18, 0.228765, 0.519682, 0.352895
311.19, 0.229762, 0.517367, 0.35424
311.2, 0.23155, 0.51969, 0.355508
311.21, 0.231599, 0.519004, 0.354115
311.22, 0.232265, 0.517872, 0.352996
311.23, 0.231938, 0.517914, 0.351614
311.24, 0.229265, 0.51845, 0.350966
311.25, 0.228694, 0.519875, 0.351693
311.26, 0.228658, 0.520621, 0.353602
311.27, 0.230978, 0.520699, 0.353492
311.28, 0.233013, 0.519745, 0.352103
311.29, 0.231978, 0.518703, 0.35236
311.3, 0.231222, 0.51978, 0.352807
311.31, 0.234086, 0.521464, 0.356086
311.32, 0.234501, 0.521758, 0.357432
311.33, 0.234826, 0.52208, 0.357314
311.34, 0.233611, 0.521313, 0.357465
311.35, 0.235588, 0.521282, 0.358804
311.36, 0.231836, 0.52151, 0.357677
311.37, 0.230463, 0.52154, 0.356006
311.38, 0.231519, 0.518942, 0.356244
311.39, 0.233155, 0.520177, 0.360422
311.4, 0.23423, 0.520154, 0.36093
311.41, 0.234165, 0.519285, 0.361434
311.42, 0.233593, 0.519442, 0.361028
311.43, 0.236074, 0.520958, 0.361267
311.44, 0.236411, 0.521649, 0.362871
311.45, 0.237589, 0.520679, 0.362183
311.46, 0.236734, 0.520258, 0.362048
311.47, 0.235972, 0.520379, 0.363649
311.48, 0.23402, 0.523738, 0.362519
311.49, 0.232059, 0.525526, 0.361568
311.5, 0.230836, 0.525558, 0.362622
311.51, 0.228991, 0.526317, 0.362489
311.52, 0.22887, 0.526081, 0.361531
311.53, 0.229351, 0.526109, 0.362859
311.54, 0.228767, 0.524888, 0.359431
311.55, 0.229188, 0.522811, 0.359571
311.56, 0.22931, 0.524052, 0.359721
311.57, 0.229668, 0.525307, 0.361057
311.58, 0.230925, 0.527152, 0.361483
311.59, 0.229262, 0.527276, 0.363084
311.6, 0.230693, 0.526362, 0.363218
311.61, 0.233068, 0.526418, 0.363351
311.62, 0.233743, 0.527426, 0.362944
311.63, 0.233421, 0.526346, 0.362529
311.64, 0.232753, 0.525983, 0.362394
311.65, 0.230365, 0.525492, 0.363167
311.66, 0.231327, 0.523685, 0.361472
311.67, 0.231115, 0.524347, 0.362255
311.68, 0.231618, 0.525213, 0.361302
311.69, 0.233344, 0.525423, 0.36181
311.7, 0.233628, 0.526086, 0.360402
311.71, 0.233581, 0.525757, 0.359998
311.72, 0.231937, 0.524144, 0.359952
311.73, 0.228358, 0.524018, 0.360097
311.74, 0.230833, 0.525529, 0.359701
311.75, 0.232735, 0.524717, 0.360211
311.76, 0.231708, 0.524105, 0.361267
311.77, 0.23266, 0.526613, 0.360597
311.78, 0.232206, 0.527298, 0.358919
311.79, 0.232291, 0.526099, 0.361712
311.8, 0.231068, 0.525591, 0.360299
311.81, 0.231363, 0.525437, 0.358344
311.82, 0.234251, 0.527655, 0.358778
311.83, 0.234248, 0.526278, 0.361753
311.84, 0.234893, 0.52594, 0.361071
311.85, 0.234483, 0.526811, 0.359574
311.86, 0.233396, 0.525567, 0.357343
311.87, 0.232879, 0.526398, 0.358139
311.88, 0.234423, 0.526138, 0.360937
311.89, 0.231813, 0.525364, 0.359981
311.9, 0.231423, 0.52541, 0.359579
311.91, 0.232776, 0.526166, 0.360004
311.92, 0.231903, 0.527201, 0.358877
311.93, 0.231108, 0.528234, 0.357752
311.94, 0.230524, 0.526743, 0.355798
311.95, 0.229384, 0.526771, 0.357143
311.96, 0.228783, 0.526362, 0.35547
311.97, 0.2304, 0.525272, 0.356812
311.98, 0.230147, 0.524473, 0.354592
311.99, 0.231389, 0.522303, 0.35347
312, 0.233557, 0.52342, 0.353369
312.01, 0.233801, 0.522729, 0.352256
312.02, 0.232937, 0.522774, 0.352426
312.03, 0.233542, 0.523431, 0.355154
312.04, 0.23278, 0.523, 0.355588
312.05, 0.231233, 0.523003, 0.359765
312.06, 0.231998, 0.522882, 0.357537
312.07, 0.231986, 0.522001, 0.358601
312.08, 0.232404, 0.522129, 0.359573
312.09, 0.230513, 0.523525, 0.35863
312.1, 0.230247, 0.525838, 0.357693
312.11, 0.228738, 0.52772, 0.356757
312.12, 0.228528, 0.525733, 0.356905
312.13, 0.227387, 0.525313, 0.354869
312.14, 0.226969, 0.52707, 0.35449
312.15, 0.228888, 0.525618, 0.356382
312.16, 0.230523, 0.525229, 0.356627
312.17, 0.23058, 0.52551, 0.35852
312.18, 0.229277, 0.524982, 0.358669
312.19, 0.229618, 0.525718, 0.35855
312.2, 0.228264, 0.526589, 0.355417
312.21, 0.226806, 0.527338, 0.356768
312.22, 0.224886, 0.527062, 0.358931
312.23, 0.225326, 0.526618, 0.359992
312.24, 0.22778, 0.52663, 0.359045
312.25, 0.230861, 0.525391, 0.357638
312.26, 0.23054, 0.525796, 0.358977
312.27, 0.230228, 0.523616, 0.359483
312.28, 0.229019, 0.520649, 0.358798
312.29, 0.229162, 0.518228, 0.361218
312.3, 0.22692, 0.520382, 0.360546
312.31, 0.226296, 0.519515, 0.36014
312.32, 0.224984, 0.517638, 0.357906
312.33, 0.222842, 0.518321, 0.358608
312.34, 0.223122, 0.518758, 0.357481
312.35, 0.224347, 0.519437, 0.357455
312.36, 0.226823, 0.517917, 0.359613
312.37, 0.225863, 0.515759, 0.358748
312.38, 0.226769, 0.515633, 0.357345
312.39, 0.225473, 0.516872, 0.356957
312.4, 0.224699, 0.519953, 0.355846
312.41, 0.224998, 0.521988, 0.356016
312.42, 0.225815, 0.519823, 0.35562
312.43, 0.227742, 0.518751, 0.357237
312.44, 0.229161, 0.518708, 0.355566
312.45, 0.228411, 0.520309, 0.355733
312.46, 0.228751, 0.520364, 0.355071
312.47, 0.227485, 0.519169, 0.355591
312.48, 0.22766, 0.521208, 0.355852
312.49, 0.228435, 0.522513, 0.353553
312.5, 0.227107, 0.521915, 0.352895
312.51, 0.226688, 0.522785, 0.353065
312.52, 0.224105, 0.522916, 0.352412
312.53, 0.225511, 0.522284, 0.353492
312.54, 0.223964, 0.521039, 0.355115
312.55, 0.223999, 0.520155, 0.354997
312.56, 0.223989, 0.520929, 0.355436
312.57, 0.223627, 0.523906, 0.356154
312.58, 0.224064, 0.524221, 0.356312
312.59, 0.224128, 0.525119, 0.353734
312.6, 0.222534, 0.525322, 0.349795
312.61, 0.22095, 0.523322, 0.349144
